ЦУР,1.3.1,1.4.1,1.4.2,1.b.1,Т.1.5 Все население,Т.1.5 Трудоспособное население,Т.1.5 Пенсионеры,Т.1.5 Дети,Т.1.4.1,Т.1.4.2,10.5.1 (руб),11.2.1 (%),11.7.1 (%),11.7.1 (шт),11.а.1,11.с.1,Т 11.2.2 (Доля городов с благоприятной средой от общего количества городов),"Т 11.2.3 (Количество граждан, расселенных из непригодного для проживания жилищного фонда)",Т 11.2.4 (Доля эксплуатационных автобусов),Т 11.2.6 (Ассигновано средств на проведение работ по сохранению объектов культурного наследия),Т 11.2.7 (Фактически освоено средств),Т 11.2.8 (Доля уловленных и обезвреженных загрязняющих атмосферу веществ),Т 11.5 (Доля площади зеленых насаждений в пределах городской черты ),Т 11.6 (Доля протяженности освещенных частей городских улиц),12.2.2 (млн кВт/час),Т 12.2.10 (Количество посетителей объектов),Т 14.2 (тонн),Т 14.4 (тонн),15.2.1 (%),"15.7.1 (тыс, руб)",15.9.1 (Площадь лесовосстановления),Т 15.2.1 ( Отношение площади лесовосстановления и лесоразведения к площади вырубленных и погибших лесных насаждений в %),16.7.1 (чел),"Т 16.7 (возрасте 15-72 лет,  использующего сеть Интернет для получения государственных )","Т 16.7 (возрасте 15-72 лет, использовавших механизм получения государственных и муниципальных услуг в электронной форме)",17.8.1 (%),17.13.1 (руб),"17.16.1 (Количество граждан, принимающих участие в добровольческой деятельности)","Т 17.2 (Доля населения, пользующегося информационно-телекоммуникационной сетью «Интернет»)",Т 17.3 (в возрасте 15-74) использовавшего сеть Интернет в %,"Т 17.4 (ВРП на душу населения, руб)",Т 17.4 (Фактическое конечное потребление домашних хозяйств в единой валюте на душу населения),Т2.3.2,Т2.4.1,Т2.6.1,Т2.6.2,Т2.6.3,Т2.7.1,Т2.8.2,3.4.1b,Т3.2.2,Т3.3.1,Т3.5.1,Т3.7.1,Т3.7.2,Т3.8.2,Т3.9.2,Т3.10.1,Т3.10.2,Т3.11.1,4.2.1 (V группа здоровья),4.3.1,Т4.2.2,Т4.2.3,Т4.5.2,Т4.6.2,Т4.7.2,Т 8.10.1,"Т 9.2.3 (Число абонентских станций (абонентских устройств), подключенных к сетям подвижной радиотелефонной (сотовой) связи)","Т 9.3.1 (Грузооборот по видам транспорта, млрд тонно-км)",Т 9.3.2,Т 9.3.6,"Т 9.3.7 (Общая протяженность автомобильных дорог местного значения, км)",Т 9.3.14,Т 9.3.15,Т 9.3.19,"Т 9.3.20 (Затраты на внедрение и использование цифровых технологий, тысяч рублей)",Т 9.4.1,Т 9.4.2
Т2.6.1,0.9237987601043223,0.9111085008565608,0.8497110710856299,0.9545735551806291,0.9409913280861794,0.9415721692466186,0.9466088779738333,0.9400075482351241,0.9288474020816101,0.9188978975510418,0.9288426356009981,0.8717225880226607,0.9398326529146281,0.9403257296686326,0.9111085008565608,0.9413521627373858,0.9257046168876228,0.9411204928302057,0.8577621825116701,0.8400082542763302,0.8400082542763302,0.8324339384244462,0.9398326529146281,0.9250696898924979,0.8745249092836145,0.9166567718824463,0.4773216918279515,0.8637517627364625,0.8459750221777256,0.8849265841418655,0.5160721831046561,0.9237514536026601,0.9398966459576402,0.8658443370687016,0.8390179020486753,0.891218503582116,0.8971047384984405,0.9502038998726352,0.891218503582116,0.8604260755979042,0.8971047384984405,0.8962320616310294,0.8710500929337265,0.9752857355957475,1.0,0.8730129916128598,0.5589364363714278,0.8305619470802811,0.8495448512084827,0.9006917065287825,0.8258272674869052,0.899660907225525,0.899660907225525,0.7087353336745909,0.9014798733332196,0.9213577538273732,0.8866715195798834,0.908316751929486,0.8911411715170987,0.8672623625964309,0.8689322666060124,0.4816131902691297,0.9203400580740364,0.86735119768554,0.9065685649927203,0.8891175476541788,0.9183418347752773,0.32690279883747403,0.9217997897513769,0.8403323463412011,0.8409044171579747,0.8892162139114808,0.842650420181255,0.3568128740394525,0.8497291059069981,0.843165748574203,0.8965321862975946,0.9266964465857789,0.9799161827945325
Т2.6.2,0.931802162536777,0.9294590119083644,0.895609061270198,0.8658135295124041,0.8905999429919341,0.885722645215264,0.9008749765590188,0.8946593689557697,0.9213407570294372,0.9368925617432529,0.9213499773782544,0.9253074658475374,0.8438479721508664,0.8839169329477152,0.9294590119083644,0.9221139973893462,0.9323936910455145,0.904409916552483,0.9260432184208487,0.9337664722670284,0.9337664722670284,0.9360670601108488,0.8438479721508664,0.8760766450348971,0.9018645571662777,0.9680502958216373,0.6408408146879245,0.9067373790690009,0.9057327949812938,0.8927685544174806,0.7396794767137808,0.9203102754137986,0.9207024789500897,0.9166480339530018,0.8998774293508173,0.8891074458010079,0.9382124722614597,0.8850165968669339,0.8891074458010079,0.8952319056086201,0.9382124722614597,0.9410156270257787,0.9133975980045362,0.9041357379388173,0.8730129916128598,1.0,0.6346859680933039,0.9046715568941962,0.9014039585026783,0.8937257660995406,0.919564429741756,0.8321510036684546,0.8321510036684546,0.8540917386693321,0.8473920024969451,0.8955538158425757,0.9649754195092128,0.8553593560286243,0.9537266720625032,0.8671133599070278,0.9536656535379034,0.6706238474938361,0.9413028131142793,0.8341103071052172,0.9211704264144712,0.9135131738183487,0.8841169100874753,0.6195348204405163,0.9727736988951291,0.9120905047939353,0.9332201491223937,0.9194181788505984,0.8954608741699083,0.6258395817855466,0.9205483493994933,0.8197204926066151,0.9272222920379621,0.8965067132530408,0.835731397693667
Т2.6.3,0.7028788668835382,0.7541796746668138,0.7914430052984113,0.6919978162930567,0.6873109042979971,0.6870219727478039,0.6780794310814583,0.6811339752611881,0.7141948399659092,0.6577495242295255,0.7142000756601569,0.6922609703613745,0.6827497928384424,0.6106161616802439,0.7541796746668138,0.6305274178684551,0.6030965900530891,0.5398504841545506,0.6799857793481234,0.648365871136974,0.648365871136974,0.6320338471782956,0.6827497928384424,0.6760524628813112,0.607950352198765,0.6309250164594997,0.8920840281588668,0.6216316864971823,0.47695979687737994,0.6815870329105771,0.793606846558897,0.5950291665880112,0.615055878538604,0.7389119326404452,0.734487748076401,0.7007544625296256,0.6732780587341534,0.6342938540928073,0.7007544625296256,0.7573320351017373,0.6732780587341534,0.6834931024405738,0.5605031152126142,0.48686689258205,0.5589364363714278,0.6346859680933039,1.0,0.7268331222698576,0.7631213064500779,0.5085819929239652,0.7281039243069968,0.5202921058598318,0.5202921058598318,0.5368526739342976,0.48724978781762646,0.5463453117761488,0.5574203999075547,0.4563493649167656,0.593438805191078,0.4284000020993367,0.5976873229437369,0.8578735313152547,0.5919947085340646,0.5288210048255672,0.7355645216915416,0.6744449902446346,0.7502449015487236,0.5836299305055711,0.6514864371264496,0.6849875706949023,0.6674391443793404,0.6652694892649352,0.686622478617355,0.5164979447734922,0.6530334499568982,0.502284078088851,0.6883547883624388,0.7263764148921291,0.4763154036389982
Т2.7.1,0.9313845507506787,0.9654032058000226,0.9277299351981451,0.9062825237868029,0.9226210250812691,0.9156900631541679,0.9179109474830358,0.9320771576014282,0.9492533337657101,0.8767653019359152,0.9492565825774701,0.981669023182259,0.8661740411323446,0.9175345111849497,0.9654032058000226,0.9173411280851741,0.9238838700402602,0.8932538554958642,0.9844152048317815,0.9727974296556985,0.9727974296556985,0.9577134544064819,0.8661740411323446,0.8747280652280287,0.9570154594029111,0.9139219574937839,0.7946334069153407,0.9694593559824599,0.9102152495824648,0.9834550717667515,0.6946729714669353,0.9290338899983241,0.9017839408634918,0.9814009888927937,0.9980286367440475,0.9812564674074854,0.9691664002961993,0.8832983664745419,0.9812564674074854,0.9911486668708027,0.9691664002961993,0.9671780909272297,0.9095334400607806,0.8426494496063481,0.8305619470802811,0.9046715568941962,0.7268331222698576,1.0,0.9851633827644012,0.9027909160144122,0.9988014628180673,0.9118300950987469,0.9118300950987469,0.9094810170788665,0.8861243073581687,0.9056994001783785,0.8778285735869888,0.8468663664530294,0.8674685944789904,0.8302752745531282,0.8818124912971096,0.7862188148843744,0.8802671651163164,0.9356703806866732,0.9799720773563155,0.9821842655373328,0.9664280098325156,0.6388167880686502,0.9492507173712339,0.9891928378955906,0.9771354811312629,0.979675234384332,0.988633369212562,0.5516302542586298,0.9821576292366581,0.9202518953323944,0.9768469453394529,0.9460666991715355,0.7690073406489853
Т2.8.2,0.9656897973769109,0.9836348742781842,0.9655063891848462,0.9454036404585385,0.9527766959806523,0.9491175262599385,0.9513106961463565,0.9570972265319936,0.9755346534095141,0.9234914704497201,0.9755372646223426,0.9845785057437952,0.9214087513972731,0.9394237223931099,0.9836348742781842,0.9428885046220981,0.9372717407925707,0.9046401327654383,0.9808467615971895,0.9473379710244209,0.9473379710244209,0.9259634151555671,0.9214087513972731,0.9178093872576318,0.9523934505431078,0.9331501474894712,0.7622067391483877,0.9578416681523264,0.8849564385116717,0.9763889701389759,0.6670352273766141,0.9380071109995699,0.9322229641074191,0.9944854620122879,0.9914957788431834,0.9826735672540676,0.9734303899278269,0.9283113235636805,0.9826735672540676,0.9958617148674095,0.9734303899278269,0.9751551237359869,0.9270074076141555,0.8304089354560718,0.8495448512084827,0.9014039585026783,0.7631213064500779,0.9851633827644012,1.0,0.9032037446124593,0.9840287156970812,0.9093026092616744,0.9093026092616744,0.8957922096818285,0.8942315148512625,0.9171476660277976,0.8925566832413455,0.8690756534342295,0.9033749926689958,0.8538605961296258,0.9024682225864319,0.7406378807933777,0.9114094344767917,0.9115635764456776,0.9894712090277328,0.9733325115116102,0.978811581289499,0.5662236528281912,0.9416396758573657,0.9837973319126742,0.9731378963008538,0.9727599146613016,0.9851736874647292,0.49123048882445014,0.959599185517164,0.9088024343254396,0.9775986259870353,0.9748465073838579,0.8114072461323606
3.4.1b,0.9400453768099851,0.913032755172574,0.8171078872726549,0.914828411142949,0.9253415059246201,0.9187556819066505,0.9387102975016318,0.9390242597395091,0.9446641133535921,0.9199121646762776,0.9446643401431252,0.9557272678404546,0.8711124108206907,0.9770605537602677,0.913032755172574,0.9759865657990042,0.9890590134723798,0.9931059271605103,0.9555020754671947,0.9161604205082866,0.9161604205082866,0.8914886452628936,0.8711124108206907,0.8652602645394912,0.9824291064784576,0.9624164182054121,0.5705124578952259,0.9740913185390181,0.9810559036363552,0.9474667387242404,0.5305392472657667,0.9928837328494788,0.9741893912338875,0.9304625811216056,0.9106524677250458,0.9426446340566865,0.9722770009252839,0.9435815125848711,0.9426446340566865,0.9017400789274056,0.9722770009252839,0.9676318840537976,0.9801236218387253,0.9317071847925199,0.9006917065287825,0.8937257660995406,0.5085819929239652,0.9027909160144122,0.9032037446124593,1.0,0.9019711158680251,0.9822407516257677,0.9822407516257677,0.8565005723589065,0.9918622911148853,0.9963739384401775,0.9436230538819418,0.9865481084425495,0.9373927018406162,0.9682113561558031,0.9288663640392605,0.5690029830064427,0.9618564315196454,0.9576262293304073,0.9381585666903693,0.955618467409745,0.9054293286900713,0.44300008496393434,0.9544999959258389,0.9451451494107351,0.9466512834687175,0.9682278177543785,0.9452253818648831,0.39227979452274286,0.9348308825925093,0.9648106730695919,0.9636385525640982,0.9235463422434602,0.899547936344808
Т3.2.2,0.9327779087199237,0.9646412115887342,0.9296885659621811,0.8991006157336243,0.9173318774521709,0.9102381255446255,0.9142574489880032,0.9267240892436011,0.9476714704402364,0.8840039657374704,0.9476760917077516,0.9816356808365648,0.8596574628549738,0.9121211775484478,0.9646412115887342,0.9172021340383215,0.9255934382184796,0.8921029740309591,0.9851267015632424,0.9749320881352235,0.9749320881352235,0.9612319399356296,0.8596574628549738,0.8714077807394823,0.9560200558167337,0.9217816267055993,0.7958859221319654,0.9687511323427775,0.9139342354518074,0.977819709535995,0.7102416674787092,0.9287337799790075,0.9029416042500144,0.9818677192425839,0.9962210036432132,0.9751548058217486,0.9705128678383299,0.8803005590936197,0.9751548058217486,0.9875662781079692,0.9705128678383299,0.969398282991214,0.9124529950776946,0.8419826455279692,0.8258272674869052,0.919564429741756,0.7281039243069968,0.9988014628180673,0.9840287156970812,0.9019711158680251,1.0,0.9023283702849297,0.9023283702849297,0.9129764806281152,0.8800209687235513,0.9037109183552425,0.8882455170319611,0.8443712440477038,0.8787129618842566,0.8321510547354595,0.8944072226513528,0.7903353147980352,0.8872702517677383,0.9256285338213578,0.9776666010039207,0.9789639827645499,0.9599903913403849,0.6523960930907942,0.9539887487636988,0.9889210064813758,0.9798913739567124,0.977910945682772,0.9865049809879757,0.5692493224206355,0.9816802775333157,0.9110089627389164,0.9765578604318715,0.9414274141943647,0.7650864500887163
Т3.3.1,0.9225722187593576,0.9110962415822309,0.8143917004918975,0.9297735557401958,0.9315669448776035,0.9255139269769574,0.9372271902424254,0.9451859973901756,0.939936482915782,0.879870920023029,0.9399322732050561,0.9491834217671178,0.8834294377737761,0.9786103295906536,0.9110962415822309,0.958564673915855,0.9650633334888888,0.975272186923525,0.9471932809384496,0.9044273179588622,0.9044273179588622,0.8756957253032179,0.8834294377737761,0.8648083677669428,0.9760338636515938,0.9180968540357893,0.5853059058750125,0.9692183031746777,0.9528349573471484,0.9626059275780238,0.4776415255706039,0.976291780812575,0.9511047252668077,0.9277854871669294,0.9210406854921008,0.95973318758985,0.9579753883853194,0.9361459695974819,0.95973318758985,0.916966130201627,0.9579753883853194,0.9510070959738979,0.9498075819585622,0.9141235196578588,0.899660907225525,0.8321510036684546,0.5202921058598318,0.9118300950987469,0.9093026092616744,0.9822407516257677,0.9023283702849297,1.0,1.0,0.8396635477085447,0.9915539144495678,0.9826000429985774,0.8855684745637844,0.9690370683265135,0.8791876041551969,0.9331365284967096,0.8725025092576046,0.5699073690978171,0.917909918869835,0.9819878930456376,0.9418741871089749,0.9603823198527496,0.9282780413873292,0.4045586868481976,0.9258903601673165,0.9429095664340282,0.9301603670200485,0.9670188713641049,0.9508112307098479,0.332456344258024,0.9320344077907763,0.983300247096506,0.9584048222745402,0.9318657362937616,0.8883229210957518
Т3.5.1,0.9225722187593576,0.9110962415822309,0.8143917004918975,0.9297735557401958,0.9315669448776035,0.9255139269769574,0.9372271902424254,0.9451859973901756,0.939936482915782,0.879870920023029,0.9399322732050561,0.9491834217671178,0.8834294377737761,0.9786103295906536,0.9110962415822309,0.958564673915855,0.9650633334888888,0.975272186923525,0.9471932809384496,0.9044273179588622,0.9044273179588622,0.8756957253032179,0.8834294377737761,0.8648083677669428,0.9760338636515938,0.9180968540357893,0.5853059058750125,0.9692183031746777,0.9528349573471484,0.9626059275780238,0.4776415255706039,0.976291780812575,0.9511047252668077,0.9277854871669294,0.9210406854921008,0.95973318758985,0.9579753883853194,0.9361459695974819,0.95973318758985,0.916966130201627,0.9579753883853194,0.9510070959738979,0.9498075819585622,0.9141235196578588,0.899660907225525,0.8321510036684546,0.5202921058598318,0.9118300950987469,0.9093026092616744,0.9822407516257677,0.9023283702849297,1.0,1.0,0.8396635477085447,0.9915539144495678,0.9826000429985774,0.8855684745637844,0.9690370683265135,0.8791876041551969,0.9331365284967096,0.8725025092576046,0.5699073690978171,0.917909918869835,0.9819878930456376,0.9418741871089749,0.9603823198527496,0.9282780413873292,0.4045586868481976,0.9258903601673165,0.9429095664340282,0.9301603670200485,0.9670188713641049,0.9508112307098479,0.332456344258024,0.9320344077907763,0.983300247096506,0.9584048222745402,0.9318657362937616,0.8883229210957518
Т3.7.1,0.86861927735746,0.8846818748557126,0.8509028582490336,0.7952524052656137,0.8604431505296758,0.853706018603611,0.8518588563870894,0.86824575081721,0.8697161049895924,0.7944226098914589,0.8697201290972679,0.9233499960279413,0.7791856160342722,0.8490052743606837,0.8846818748557126,0.8496888574915712,0.858785748933487,0.8289016708575017,0.9285895218176962,0.9517708634856565,0.9517708634856565,0.9460119613458563,0.7791856160342722,0.8422472337589457,0.8719892436373717,0.85553862451057,0.6343222800026773,0.885301277850961,0.8618395543420554,0.9061877266437381,0.6716670923100314,0.8645065174016193,0.8309698491887165,0.8782488316196819,0.8976798189086466,0.8979306966615801,0.8898061884366834,0.81168061132673,0.8979306966615801,0.8993331516335042,0.8898061884366834,0.8799721208012752,0.912650725453225,0.744216607417569,0.7087353336745909,0.8540917386693321,0.5368526739342976,0.9094810170788665,0.8957922096818285,0.8565005723589065,0.9129764806281152,0.8396635477085447,0.8396635477085447,1.0,0.8502549673747145,0.8541050326553972,0.8920562570240095,0.8215688189641956,0.8273513300344989,0.871989236831953,0.7923952967172259,0.6695701923546803,0.8120779654359909,0.8923205681624646,0.8844055707138467,0.9136254513742766,0.8255949256239933,0.7185223987574245,0.882553457760061,0.9314817131301198,0.9514321704089703,0.8994657657477346,0.9100843076646506,0.6648745695937515,0.9442289036361025,0.9087067606352626,0.8733515757850068,0.863940151035855,0.6871814938356176
Т3.7.2,0.9339107930905001,0.905941794526185,0.8098069698608727,0.926079170033599,0.9350536608351011,0.9298823431903269,0.9447007813353001,0.9470903277036568,0.9415857059052352,0.901181693756371,0.9415824312916459,0.9443246478010077,0.8885140064321863,0.9834815012735887,0.905941794526185,0.9706468885051937,0.9760415990851247,0.9871123369492656,0.940773213330419,0.8972586817006536,0.8972586817006536,0.8692564896344035,0.8885140064321863,0.8781874569452236,0.9682079930298106,0.937129255377062,0.5329495464860783,0.9574071914609035,0.9548093023277295,0.9452601059496166,0.47802116468287514,0.983578840292309,0.9667089693109143,0.9153594762625527,0.8963476935862199,0.9431265696827915,0.9555831150859504,0.9505219920845176,0.9431265696827915,0.8960425270113337,0.9555831150859504,0.9488845765927394,0.972805673780809,0.9167390284182309,0.9014798733332196,0.8473920024969451,0.48724978781762646,0.8861243073581687,0.8942315148512625,0.9918622911148853,0.8800209687235513,0.9915539144495678,0.9915539144495678,0.8502549673747145,1.0,0.9934732274233276,0.9199285658042264,0.9912641703781877,0.9107193650183281,0.9705205895496926,0.8889860931924184,0.526621764086758,0.9408395380916701,0.9660595128663411,0.9302664134371895,0.948085837104482,0.9037521155499981,0.3958436229120438,0.929023964628591,0.9320018293232766,0.9304206235448624,0.956075251709351,0.9346256254042264,0.34451323142784007,0.9206993698085266,0.9778992739303187,0.9472350852894605,0.92854593921006,0.909271908487519
Т3.8.2,0.9605162487774241,0.9332649787925976,0.8466941864554713,0.9425221028389759,0.9507874961705304,0.9458550400833117,0.9625719088563386,0.9612507654330791,0.9639471493361632,0.9385663337054398,0.9639463212277445,0.9618570377459275,0.9069450954385189,0.9907988703681042,0.9332649787925976,0.9892464531669092,0.9942529727373512,0.9974585894101746,0.9578294664309098,0.915854074889723,0.915854074889723,0.8907186542599884,0.9069450954385189,0.8993723397700424,0.9785981848632967,0.9697308821837771,0.5732622833294004,0.9688732849092414,0.963481432342552,0.954256611456725,0.541360566155804,0.9970316206752899,0.9870768292069654,0.9397859217342208,0.9155783619635041,0.9533875398176618,0.9764642697199977,0.967332127639737,0.9533875398176618,0.9152452684666049,0.9764642697199977,0.972601930502804,0.984044560186716,0.9350835011788251,0.9213577538273732,0.8955538158425757,0.5463453117761488,0.9056994001783785,0.9171476660277976,0.9963739384401775,0.9037109183552425,0.9826000429985774,0.9826000429985774,0.8541050326553972,0.9934732274233276,1.0,0.9493891266823138,0.9904544542458347,0.9467264052183879,0.9716513228610913,0.9288521297006432,0.5693623488832917,0.9703867458026753,0.9547559268527694,0.9518368943147887,0.9606535542427921,0.9239025650108362,0.43098562477296554,0.9584948080976278,0.9468852219188746,0.9487052091963187,0.9703654157456554,0.9471083190665888,0.3891660767546734,0.9345061749144326,0.9624806643958589,0.9675393481673653,0.9473807062050056,0.922667381315337
Т3.9.2,0.9576998658259237,0.929476545195149,0.8746141051947315,0.8929145527389218,0.9281076081568775,0.9243623499184388,0.9398303895956364,0.9322739374236603,0.9424852460431142,0.9496002376957132,0.9424903735857452,0.9385907740064698,0.8793230290596782,0.9353899687780179,0.929476545195149,0.9611464829006301,0.9653806387261177,0.9513584599062522,0.9349217321345624,0.9293425844085598,0.9293425844085598,0.9224129864799857,0.8793230290596782,0.9144689035405339,0.9183111522733906,0.9825164717190666,0.5526211541802262,0.913973336443616,0.9231609208535458,0.9045956275264295,0.6718330461088299,0.9571384697011981,0.9600915227336762,0.9073937661946384,0.878140660441613,0.9026146215274325,0.9478260891835499,0.9347420329636398,0.9026146215274325,0.8845119903012669,0.9478260891835499,0.9458658780219391,0.9738239743894901,0.9098971302156103,0.8866715195798834,0.9649754195092128,0.5574203999075547,0.8778285735869888,0.8925566832413455,0.9436230538819418,0.8882455170319611,0.8855684745637844,0.8855684745637844,0.8920562570240095,0.9199285658042264,0.9493891266823138,1.0,0.9352016569758143,0.9760455747778762,0.9602523280638906,0.9402386958393809,0.5856468368650777,0.9669172872040345,0.8764143432773828,0.9217267773972936,0.9243535451099293,0.8697602934819605,0.5609575860754996,0.9681300665445074,0.9179349057901631,0.9469747608496385,0.9280300246178874,0.8992979135007431,0.5729185665689983,0.9227864957933377,0.8857353228057222,0.9253233259171876,0.919075020477008,0.8878622813078623
Т3.10.1,0.9352938669196451,0.8897041289981094,0.8008590472070333,0.9208736761977634,0.9257084913367706,0.9221917145003622,0.9413681510210661,0.9352073905238758,0.9332135194420136,0.9247717016009144,0.9332113551154565,0.9219245071792874,0.8925610721521136,0.976291141897461,0.8897041289981094,0.9730038428536916,0.9761056610376506,0.9886638277442196,0.9160355698789586,0.8643951958056618,0.8643951958056618,0.8365744702842225,0.8925610721521136,0.8789512976586282,0.949142552718497,0.9479955189535098,0.4659469694396446,0.9328520119281346,0.9422241456406526,0.9106553341400706,0.44891540927554613,0.9781948129382393,0.9755417112612433,0.8961109332389097,0.8606683383871339,0.9112112105813699,0.9411783250464901,0.9593518943670408,0.9112112105813699,0.8628568397679371,0.9411783250464901,0.9372894161397661,0.9738819507782113,0.9176101461673528,0.908316751929486,0.8553593560286243,0.4563493649167656,0.8468663664530294,0.8690756534342295,0.9865481084425495,0.8443712440477038,0.9690370683265135,0.9690370683265135,0.8215688189641956,0.9912641703781877,0.9904544542458347,0.9352016569758143,1.0,0.9376186830901934,0.9846203267403376,0.9094883436215385,0.46010719257199345,0.9610868276267086,0.926548401448648,0.9080404863473586,0.9175362380767771,0.8775393481800824,0.3396792008188185,0.9189050718979327,0.9025817289100553,0.9078472673309647,0.9302581129111656,0.9036848578732048,0.3115364304857952,0.885394289115807,0.9455704112816793,0.9274745871359069,0.9150805030558048,0.9348968360122523
Т3.10.2,0.9654726467494023,0.9242203785255604,0.88892934077855,0.9130500966064816,0.9190650066698245,0.9172133512110718,0.9391138261933056,0.9217986202505978,0.9471207000250147,0.9887962236259976,0.9471270119641669,0.9285221618019199,0.9009414793333225,0.9359648975922078,0.9242203785255604,0.9679600180394499,0.9689007815211745,0.9512102047650887,0.9224963427644409,0.8779416010301812,0.8779416010301812,0.8603890345111485,0.9009414793333225,0.8997283096243257,0.9251760922438621,0.9902572694388493,0.5435193384695145,0.9141409070771518,0.9115810165102537,0.8856627718915853,0.5947623360000912,0.9557111030668927,0.9763331056574857,0.9274657235092628,0.8793793605331689,0.8911610922361755,0.9494465597519725,0.9529613343863612,0.8911610922361755,0.8813023642273854,0.9494465597519725,0.9552344999429287,0.9613602119669138,0.8911054861321536,0.8911411715170987,0.9537266720625032,0.593438805191078,0.8674685944789904,0.9033749926689958,0.9373927018406162,0.8787129618842566,0.8791876041551969,0.8791876041551969,0.8273513300344989,0.9107193650183281,0.9467264052183879,0.9760455747778762,0.9376186830901934,1.0,0.9412464727306354,0.9826282216777906,0.5426362686844012,0.9935712232737622,0.8358477822248626,0.9212324728425101,0.9016939099128485,0.8843372305504437,0.4350251782834913,0.946027546026582,0.906641167766317,0.9233958866576633,0.9180370479962119,0.8992183286887565,0.4336522315885962,0.8811341754043654,0.8507603163909528,0.9330860311490811,0.921078193293344,0.9064098103745222
Т3.11.1,0.9287419701815517,0.8798372097516406,0.8005690893408675,0.8868099385392522,0.9138449077408493,0.9104427798990489,0.9277580417069459,0.9215170354615884,0.9178498096060844,0.9123675553627141,0.9178495613482149,0.9143522802309224,0.8700011238144124,0.9527888191620587,0.8798372097516406,0.9564330418597317,0.95988888189718,0.965857543989214,0.9093427426675458,0.8760222890187206,0.8760222890187206,0.8544908749648719,0.8700011238144124,0.8836606226443414,0.9216287861911293,0.9439286127487216,0.440798941972496,0.907762468109003,0.9263811517730255,0.8905896628901492,0.4949445557219819,0.9596455632446778,0.9573727203101421,0.8736388485611812,0.8388094451039954,0.889329954721764,0.9242921985292714,0.9394974371934824,0.889329954721764,0.8452498240250171,0.9242921985292714,0.918582129365471,0.9831093165868987,0.884905003233023,0.8672623625964309,0.8671133599070278,0.4284000020993367,0.8302752745531282,0.8538605961296258,0.9682113561558031,0.8321510547354595,0.9331365284967096,0.9331365284967096,0.871989236831953,0.9705205895496926,0.9716513228610913,0.9602523280638906,0.9846203267403376,0.9412464727306354,1.0,0.8943280128519406,0.4558243331731504,0.9481508815069727,0.9055440861928158,0.8875241052506867,0.902912982808125,0.8369906835720314,0.4145886394090852,0.9129004343692787,0.8945618074173274,0.9152790716809646,0.9102459499023422,0.884786747106198,0.40419421125757593,0.886203641732733,0.934405201823099,0.9004979405517736,0.8976538987142723,0.9029537787073206
4.2.1 (V группа здоровья),0.9359083529206575,0.9033957576760476,0.8666880404590839,0.8857877973893263,0.8773328074236019,0.8733413485674829,0.9007327216929234,0.8844837020492349,0.9235737843591038,0.97252339555517,0.923582450061123,0.9203857743955823,0.8569874420077923,0.9095655947280775,0.9033957576760476,0.9444852655855562,0.9565495553671015,0.9350469915478293,0.9199858217403987,0.8669000032441119,0.8669000032441119,0.8475623033305391,0.8569874420077923,0.8390974358696726,0.9375578846524564,0.9774381665131704,0.5864999482701443,0.9295789869381121,0.9297665070401844,0.8794470957239804,0.5724894903924402,0.9434980011196954,0.9553186856484117,0.9356375196083377,0.8940425360890472,0.8819819437505797,0.9488410721607262,0.9164217856446103,0.8819819437505797,0.878845382200559,0.9488410721607262,0.9576376631149376,0.9310436881315833,0.8839473219049985,0.8689322666060124,0.9536656535379034,0.5976873229437369,0.8818124912971096,0.9024682225864319,0.9288663640392605,0.8944072226513528,0.8725025092576046,0.8725025092576046,0.7923952967172259,0.8889860931924184,0.9288521297006432,0.9402386958393809,0.9094883436215385,0.9826282216777906,0.8943280128519406,1.0,0.5707829707734268,0.9820694897688855,0.8254931474302215,0.9137067435801532,0.8944403767004874,0.8860065860660445,0.42153462271276143,0.9379791608076034,0.9077201406101708,0.9122971904231765,0.9195468190875504,0.9074026493350102,0.39291961529871167,0.8743954805391425,0.830737423076787,0.9420283515116309,0.8922434110787567,0.8678372168329722
