ЦУР,1.2.2,1.5.2,1.а.2 Образование,Т.1.2.1 образование,Т.1.2.3 социальная политика,Т.1.3.2,10.2.5 (Доля оплаты труда наемных работников ВРП),"10.3.2 (Численность граждан, которым меры социальной поддержки предоставляются в форме денежных компенсаций)",11.2.1(тыс. чел.),11.5.2,11.5.3,12.3.1 (млн. куб. м),Т 14.3 (тонн),16.1.1 (чел),16.1.1 (%),"Т 16.7 (возрасте 15-72 лет, использующего многофункциональный центр (МФЦ))",2.1.1,Т2.2.1,Т2.3.4,Т2.4.2,Т2.4.4,Т2.5.4,Т2.6.4,Т2.7.2,Т2.7.3,Т2.7.4,Т2.8.3,3.3.1,3.3.2,3.3.4,3.5.1,3.5.2,3.6.1,3.7.1 (возраст 30-34 лет),3.7.1 (возраст 35-39 лет),3.c.1,Т3.2.4,Т3.4.5,Т3.5.2,Т3.6.1,Т3.6.2,Т3.6.5,Т3.6.6,Т3.6.8,Т3.6.10,Т3.6.11,Т3.7.3,Т3.7.4,Т3.8.4,Т.3.10.6 (в возрасте 15-19 лет),Т3.12.2,Т3.12.3,Т3.13.1,4.2.1 (II группа здоровья),4.2.1 (III группа здоровья),4.2.1 (IV группа здоровья),4.4.1.a,Т4.2.4,Т4.2.6,Т4.3.3,Т4.5.1,Т4.6.3,Т4.7.1,Т4.7.3,Т4.9.1,Т4.9.2,8.2.1,8.3.1,8.6.1,8.8.2,"Т 9.2.1 (Перевезено грузов транспортом общего пользования1 – всего, млн тонн)",Т 9.2.1 (автомобильным),"Т 9.2.2 (Перевезено пассажиров транспортом общего пользования1 – всего, млн чел.)",Т 9.2.2 (автомобильным),Т 9.3.12,Т 9.3.13,Т 9.3.17,Т 9.5.2 (Доля валовой добавленной стоимости отрасли «Обрабатывающее производство» в ВРП),9.b.1 (Доля продукции высокотехнологичных и наукоемких отраслей в валовом внутреннем продукте (%)),"Т 9.9 (Внутренние затраты на исследования и разработки, 
в % к ВРП)"
Т3.7.3,0.6484792794479327,0.4791295896429375,0.4709571481523348,0.4709571481523348,0.4988479381406539,0.6488046542745732,0.5994926974769552,0.5831217147941515,0.9233791224906215,0.4791295896429375,0.4791295896429375,0.589269974879468,0.6848851229185767,0.9546831591009021,0.9570188735233751,0.95685968436367,0.9611825363022594,0.9611825363022594,0.9608858827292899,0.8944933727096107,0.707473953733589,0.5940516116498864,0.8702348597708638,0.9888214002797455,0.9246936385133689,0.9473334614287359,0.9117635550357098,0.576767192847908,0.9570666937872956,0.9675535229407757,0.6144796854083729,0.97725114702369,0.9872857602429748,0.9707076956577662,0.889280206031873,0.6719724649092762,0.4815337213525486,0.6719724649092762,0.6719724649092762,0.5980365494393197,0.9573070914056621,0.8952580761235447,0.46428763627163644,0.9785907081144251,0.6136278167659095,0.966837432181089,1.0,0.9982773163340705,0.9233822290433278,0.9920263462772767,0.6339385078440875,0.4588142237981164,0.986449520798612,0.5829518872077838,0.8854803721592074,0.4671379232809489,0.4452638648596889,0.6198179364814592,0.8858310383379883,0.4814751730189708,0.9557417633568549,0.9407383206539076,0.935031446200157,0.9760598936755478,0.49238886549786554,0.614573195221493,0.45193032519146553,0.9444432540023584,0.931739884045488,0.6484792794479327,0.5337225295677422,0.9529153182179221,0.9475180810048853,0.9255267926402,0.9273418775926404,0.8506466394858635,0.5304011586352667,0.6313076109012031,0.5131142917917557,0.6392381385749348
Т3.7.4,0.6483611470835858,0.4525071812261474,0.4657776856082387,0.4657776856082387,0.4889356585064629,0.6486783547007242,0.5953039084468997,0.5843644730547106,0.9042372670079355,0.4525071812261474,0.4525071812261474,0.5806950141872979,0.678747055974309,0.9593147920554659,0.9615063922571019,0.9498168090521049,0.9598193022201373,0.9598193022201373,0.9479782650199863,0.8825322700200634,0.7065007063665566,0.6030758032906081,0.856442879041948,0.9861397270726486,0.9179993417019148,0.934476741863622,0.9042558297167553,0.5543823186783756,0.9451435757705571,0.9561781721939495,0.6019278493424304,0.9853332224928114,0.986624627725694,0.9663065922261438,0.8856189329649238,0.6752187883779031,0.4730161380600905,0.6752187883779031,0.6752187883779031,0.5786954032012482,0.9453062926759666,0.8738369769631366,0.45888945013773863,0.9779338218086652,0.6008520090881522,0.963807222982666,0.9982773163340705,1.0,0.9169191971269446,0.9938373208250536,0.6165853569239906,0.4354475575379327,0.9856402262213412,0.5594653275386959,0.8735623503018449,0.4364501566122056,0.45234808419406297,0.6214920442286105,0.8829888356613442,0.4779758862692284,0.9513899700102132,0.9465221891788667,0.9156895424450748,0.9832312144340075,0.5000612931673254,0.6386487380520905,0.4348210367962256,0.9421226843483723,0.9250629024761575,0.6483611470835858,0.5286831935515613,0.9571969339731986,0.9293283311839311,0.9039820475931377,0.935571162762434,0.8268669522104624,0.513223881080135,0.6172676662910719,0.4982201443092153,0.6409976412829999
Т3.8.4,0.6452750013605002,0.6546421493405215,0.6294150851252717,0.6294150851252717,0.6378460246467689,0.6455099093080647,0.6528422722679477,0.6464398957588154,0.9103663287852333,0.6546421493405215,0.6546421493405215,0.6934841627867441,0.7642961533274174,0.8911059751483431,0.8931015507496196,0.956749077184479,0.9446985750178767,0.9446985750178767,0.9319483424784191,0.9689866945478472,0.7049509036887034,0.584011696102883,0.7650026378793973,0.9574668012523502,0.961047842234457,0.9087416203008533,0.9338987238459999,0.6173521877719408,0.9678583670390505,0.9668230215524602,0.7280764266832324,0.8753631211172249,0.9670830493986292,0.9255286662931129,0.8244860119968663,0.661661836769565,0.5328921942342233,0.661661836769565,0.661661836769565,0.6346330274611983,0.9678736504374095,0.8884834538998978,0.5583892398570972,0.94793585301007,0.7276088162302199,0.8812117423597415,0.9233822290433278,0.9169191971269446,1.0,0.9294669423355838,0.699010233594096,0.40374567777288856,0.9682603789025525,0.5916955726513453,0.8791830085665299,0.5671453431902764,0.5956317497641147,0.6912565357017334,0.9796609848627634,0.5420034967967923,0.9368798243057413,0.9478451200618804,0.9368586197105151,0.9102582784989093,0.6408690705563702,0.44867100458726095,0.5635350585926647,0.9586982086182616,0.9127675990534546,0.6452750013605002,0.7296324197853982,0.8940024570443897,0.9254018917392818,0.9051616941937756,0.9002442590647054,0.9229913235232852,0.547368300712859,0.761011684520502,0.707525270081203,0.5590929523451379
Т.3.10.6 (в возрасте 15-19 лет),0.6838964524487876,0.4951199220571838,0.4746830296414573,0.4746830296414573,0.5449719588915488,0.684209767444041,0.6242046607068319,0.6225970956427579,0.9090892061684853,0.4951199220571838,0.4951199220571838,0.6203189190902755,0.6918100141919835,0.9723567391779478,0.9745602151694917,0.9665921835035822,0.9652953939916632,0.9652953939916632,0.963029277150847,0.8775695059243065,0.7410989583446873,0.6409603010531256,0.8739513241994572,0.9947692819569721,0.9390552094500428,0.9374452947261922,0.9304618924401874,0.5757616279850551,0.9537318702723764,0.9607912276571791,0.6061238361905826,0.9753130903399035,0.9896824289799514,0.9674336778636424,0.8784102494858436,0.7067538844456235,0.4956339460998387,0.7067538844456235,0.7067538844456235,0.5987814764785289,0.9536263772876522,0.8639557592368574,0.45215567285153324,0.9866493107042293,0.6041047282008133,0.9417283011028268,0.9920263462772767,0.9938373208250536,0.9294669423355838,1.0,0.6445200526196181,0.4364861117343232,0.9894872510051784,0.5249479847131826,0.8507780636144692,0.4133615441192333,0.45558671286710894,0.6664776290754292,0.8986167894412037,0.5092273503373748,0.9693308524035423,0.957195092399318,0.9041239046021433,0.988292572404319,0.5186903045193614,0.6277447078956263,0.41619060751374515,0.9415488819644654,0.947040104496071,0.6838964524487877,0.5658758302687162,0.9678116027294651,0.9276729626231647,0.9025104007103506,0.9323741191903887,0.8278390144447777,0.4770460198446183,0.6352738316197696,0.544226654343095,0.6649556140944355
Т3.12.2,0.913335054836914,0.8763337211481759,0.859473310210872,0.859473310210872,0.9076727616399535,0.9135655149244034,0.9628287867032301,0.8999092655674041,0.7423768980697762,0.8763337211481759,0.8763337211481759,0.9779477727196448,0.9450433990031193,0.6805703319070745,0.6809928489889588,0.7483571697904491,0.7212997476263773,0.7212997476263773,0.7105359597372695,0.6107620051015676,0.9327034946989748,0.8744696573070255,0.6281818109156169,0.6821073648398432,0.7650970832268067,0.6059911460206034,0.7330899942214234,0.9708582663537965,0.7403041025262699,0.7358108366742984,0.9364726646366058,0.5948753921187897,0.6575532850859211,0.7221342631994206,0.6913326742965243,0.9258805682246904,0.8758853460792687,0.9258805682246904,0.9258805682246904,0.9776110266982175,0.7394352675172069,0.6221653513631207,0.8322087754911309,0.7085067512169159,0.9332850138413834,0.6018978139888381,0.6339385078440875,0.6165853569239906,0.699010233594096,0.6445200526196181,1.0,0.8178001524837184,0.6596781859134507,0.8153139928123992,0.5933204683352565,0.7825193308223045,0.7201459877140984,0.9351283656526489,0.6088279379389745,0.8634519971712428,0.7355036315713195,0.691906046218031,0.6797313089140526,0.6417758284454433,0.822430926125055,0.6192261351999221,0.8024191409298704,0.648431134712394,0.6932420616132786,0.9133350548369139,0.8722533915061021,0.4751609714877054,0.7276141796261272,0.7231725579261972,0.6570393822782525,0.6292625956107478,0.7968850691524881,0.9516112719178611,0.8531183438134106,0.8829450806974282
Т3.12.3,0.7257796037246237,0.6583322357903296,0.6843537294215809,0.6843537294215809,0.6801173382757022,0.7258691763595172,0.7965228363176491,0.6827863539580944,0.6374179820668426,0.6583322357903296,0.6583322357903296,0.7472846850167869,0.6542530878404186,0.5218922371690065,0.5203379571503958,0.5424127690944595,0.5289146618660779,0.5289146618660779,0.5374585679481155,0.35129273822544765,0.682607356354303,0.7252014040680645,0.6388611797086508,0.45488998165289446,0.546239078570075,0.43298089489933844,0.5287146117073891,0.9028572197449353,0.5369526722431375,0.539656975926743,0.7065419071663099,0.45423907334034386,0.4092491483819235,0.5735043444413515,0.6714774752062995,0.7257227151338967,0.8369267672148313,0.7257227151338967,0.7257227151338967,0.888453255046792,0.5362816285199854,0.5132995955600124,0.7735488387171082,0.5021085368663373,0.7042926386980665,0.49494587032219745,0.4588142237981164,0.4354475575379327,0.40374567777288856,0.4364861117343232,0.8178001524837184,1.0,0.4094613451855676,0.8055495820644174,0.4854680900437084,0.7622792506969234,0.5072042810716032,0.6650556666799804,0.27918651226643837,0.781047659278116,0.545288859102653,0.4538386794656422,0.5352623092349919,0.4489701011768653,0.5763756662450676,0.6017996034846093,0.7608597871155875,0.40791630324999906,0.5103119035658542,0.7257796037246236,0.5217274966259569,0.27681724549919007,0.6075325453103412,0.6320300468649367,0.487698339200093,0.44963728086812554,0.8229045346490063,0.6639446261590644,0.5252626157188782,0.821374670737265
Т3.13.1,0.6688203901417691,0.5435244819314584,0.5277270314800924,0.5277270314800924,0.5659636432064259,0.6691034700540279,0.6264934557586483,0.6291043066423686,0.9173375219455467,0.5435244819314584,0.5435244819314584,0.6378293193981932,0.728209268453076,0.9500985667316856,0.9522119914692608,0.9706009513555394,0.9697102798256134,0.9697102798256134,0.9595751353708162,0.9315496031489174,0.728436273739289,0.6090632819045806,0.8285456294314404,0.9954768928631905,0.95148606569185,0.9405866488839822,0.9287750101967385,0.5788097549854233,0.9676828281645995,0.9754527227453257,0.6586209221152661,0.956823858921279,0.9999684537090484,0.9627108486694987,0.8624117567460118,0.68709897962195,0.48792533922674086,0.68709897962195,0.68709897962195,0.6017623572610201,0.9677637338756511,0.8841394734374681,0.4896369127589105,0.9833758395345327,0.657923396079545,0.9447527927948962,0.986449520798612,0.9856402262213412,0.9682603789025525,0.9894872510051784,0.6596781859134507,0.4094613451855676,1.0,0.5671267942846957,0.8865827500921354,0.47930887786028015,0.5051597385797247,0.6682394924665886,0.9431565500016037,0.5125942122912412,0.9645106923050824,0.9631156502286451,0.9333103396576096,0.9740598760048327,0.5617644891121184,0.5716711688971806,0.47712838441667693,0.9698113618596731,0.9341395183025982,0.6688203901417691,0.6247918267651064,0.9546785574737393,0.9375441606641416,0.9120880073761514,0.9325182442316178,0.8753668722424467,0.5137168370896739,0.6872347606443593,0.5996115381385256,0.6187364372049893
4.2.1 (II группа здоровья),0.6816117147061931,0.6929793211919131,0.7949061191868253,0.7949061191868253,0.6352397820241508,0.6816613529398861,0.7520382848871083,0.681927438923371,0.6922987861822951,0.6929793211919131,0.6929793211919131,0.7307176491965478,0.8163729622769406,0.527635919549149,0.5262674003594312,0.603599782498578,0.6243259567486357,0.6243259567486357,0.5781665825511714,0.6193733178619361,0.6667886335933902,0.5903714067852481,0.48263423108845227,0.5607830912947084,0.6068876391470908,0.5329806490577689,0.5169508180640758,0.8181952777773862,0.6316968321309069,0.6565360465741296,0.8848201057612618,0.5453691394220558,0.5683349420910255,0.6367042152975235,0.6568454985319363,0.6702001127167926,0.685969732086492,0.6702001127167926,0.6702001127167926,0.8210397347028998,0.6323591045698062,0.6314319512711314,0.8521144487644683,0.5774106837407542,0.8897834842817451,0.66527658259955,0.5829518872077838,0.5594653275386959,0.5916955726513453,0.5249479847131826,0.8153139928123992,0.8055495820644174,0.5671267942846957,1.0,0.7222434974595099,0.9548990875789493,0.6459230066112297,0.6347305841354607,0.4980855453394827,0.7165109451399282,0.581799477276211,0.5490784873451025,0.7098036586626353,0.524364059335241,0.6884819084624081,0.5542066327568085,0.9343741391648291,0.6220449274573588,0.48940527568690234,0.6816117147061931,0.6682363235846546,0.35074164160768,0.6921391695266459,0.6974497981518657,0.5841044830297653,0.6351033649816162,0.96905946619491,0.8296048520137026,0.6299887465721992,0.665459774903589
4.2.1 (III группа здоровья),0.5822417472508686,0.5130468341639426,0.5288497699969261,0.5288497699969261,0.5152717493851664,0.5821470124755179,0.5361430002847275,0.5813236955659419,0.9182057908271795,0.5130468341639426,0.5130468341639426,0.5360173778625985,0.6414087047159431,0.8296228518235499,0.827334480016589,0.8800023829021849,0.895395665441783,0.895395665441783,0.8598137903949886,0.9028576105934498,0.5517531603215045,0.4453252725713898,0.7302617575170166,0.8701320492140835,0.869586121797812,0.825957729692987,0.7535608202243738,0.5263882625435781,0.8688654308713886,0.9089908860715125,0.6522645460902631,0.8468737331179544,0.8871979297385357,0.8801654268152727,0.8372412240875825,0.5259398033042078,0.3683813244230378,0.5259398033042078,0.5259398033042078,0.5367291794559117,0.8694969521941088,0.8322929343702454,0.559718470566375,0.8575634499798377,0.6595709826505626,0.9563636293918517,0.8854803721592074,0.8735623503018449,0.8791830085665299,0.8507780636144692,0.5933204683352565,0.4854680900437084,0.8865827500921354,0.7222434974595099,1.0,0.661707736278891,0.4065259926348633,0.5018762129801368,0.8378205525403485,0.5602942546381493,0.8714945475800122,0.8288650623410153,0.9333001574416143,0.847335431030148,0.5010011939849632,0.4483924487234055,0.6484343518632614,0.9533322782681065,0.7442123946418094,0.5822417472508686,0.5301858757812975,0.8079791604801407,0.9089386686099535,0.9012383056933994,0.8419322582305975,0.8835452215426771,0.6430617120441603,0.6343867157729253,0.5094140603444546,0.489790088804986
4.2.1 (IV группа здоровья),0.5859130285528291,0.7937858699520729,0.807038967317005,0.807038967317005,0.6631946042055421,0.5858988430716955,0.688110061642163,0.6222131444315734,0.6350483802888974,0.7937858699520729,0.7937858699520729,0.7099212877605489,0.7618221050022522,0.40148363492458794,0.4006289403753991,0.5272209650842715,0.5214655362128516,0.5214655362128516,0.514797135818632,0.6211202235831761,0.5748081979033055,0.4882039976583729,0.4124045442501603,0.4695110388030614,0.5477508505873756,0.4891872761487795,0.47623131675346025,0.796543824597203,0.5759212306215802,0.58749722223988,0.8628647650127322,0.397409925530972,0.479063315599098,0.5265510668918726,0.5387636044486023,0.5627532595357249,0.6685629637893922,0.5627532595357249,0.5627532595357249,0.7852089260546306,0.5767275859003597,0.6183286177833501,0.8237917447868396,0.474492435626183,0.8682137888612566,0.5392572882433839,0.4671379232809489,0.4364501566122056,0.5671453431902764,0.4133615441192333,0.7825193308223045,0.7622792506969234,0.47930887786028015,0.9548990875789493,0.661707736278891,1.0,0.6636976031133693,0.583378068184653,0.5009272103306907,0.6737598948936987,0.49142190860984464,0.4552855922927661,0.6691263632326301,0.39454719641454383,0.674628626999543,0.3617822644351405,0.9427012773967274,0.548439771797435,0.43312951525233406,0.5859130285528291,0.7142247296807409,0.2698115442743888,0.6297760744535709,0.6474409870679506,0.46372367922873,0.66970130376733,0.9206318174898696,0.8268710257014509,0.7157928107908041,0.5330218066826851
4.4.1.a,0.6001000583792058,0.6504187761855942,0.931626913760187,0.931626913760187,0.6506551774675482,0.6003604089425906,0.78413002048975,0.6659000329747383,0.4201793365673712,0.6504187761855942,0.6504187761855942,0.7856152037021692,0.8242476579511755,0.47247532038358997,0.4743707585626845,0.49995181129631033,0.5384967678875089,0.5384967678875089,0.4085183254534973,0.5434786313524712,0.6712270595698184,0.705353294426509,0.27100855436941834,0.48108290044536767,0.55113305465385,0.3902601092002263,0.5651706870388953,0.7023095146492369,0.5397851228085226,0.5096214010921254,0.8499549442893172,0.47911234478482445,0.5052269286280309,0.5173389926251246,0.5220141101183887,0.7092962111155863,0.8230590177215756,0.7092962111155863,0.7092962111155863,0.7276190974516837,0.5391810149622865,0.4584526944328425,0.8611011004190142,0.5293722645865993,0.8444782240652642,0.4076588183933322,0.4452638648596889,0.45234808419406297,0.5956317497641147,0.45558671286710894,0.7201459877140984,0.5072042810716032,0.5051597385797247,0.6459230066112297,0.4065259926348633,0.6636976031133693,1.0,0.7648878061559079,0.5641559615510131,0.6211240551855387,0.4739408076677639,0.6180137415092767,0.4714706849845595,0.486066037517886,0.9347771468024002,0.5938210843047598,0.7692560932108784,0.48602469475541327,0.5049829857091509,0.6001000583792057,0.8543669568007992,0.322534572518689,0.45404201251985393,0.42940212953697804,0.6103627076876152,0.4491732174873207,0.74844540754719,0.8203618399215401,0.7280993604266994,0.611145920810483
Т4.2.4,0.9513188286168776,0.7961669250675246,0.8369731975392125,0.8369731975392125,0.9264162592523589,0.9515040020492753,0.9649930961402471,0.9508966143293498,0.6405916831595952,0.7961669250675246,0.7961669250675246,0.9774667334281695,0.9310133181999103,0.7174013930613393,0.7173220906123482,0.7316309424344317,0.7184295315617379,0.7184295315617379,0.6627228583564766,0.5558560581703831,0.9705333090501845,0.9592323549469223,0.5672550098789333,0.6839149215240791,0.7550818754860392,0.5505486042085729,0.7269957616553969,0.8631388698592215,0.6890147092237247,0.6817787016904869,0.8727627947164609,0.6235405766900567,0.6657974095092284,0.6945032665429676,0.645224745550742,0.9756429867672354,0.8414377413078467,0.9756429867672354,0.9756429867672354,0.8849472529071273,0.687461256893263,0.49912350961851054,0.7789304389003417,0.7161135720407074,0.8673676034504495,0.5558144312037725,0.6198179364814592,0.6214920442286105,0.6912565357017334,0.6664776290754292,0.9351283656526489,0.6650556666799804,0.6682394924665886,0.6347305841354607,0.5018762129801368,0.583378068184653,0.7648878061559079,1.0,0.6329300541669031,0.8703365368201925,0.7331458827231299,0.7374784420199874,0.5640013595558229,0.6871642414764314,0.886245076600424,0.7216812876495642,0.6761828225951445,0.6428998726767522,0.6871850961816113,0.9513188286168776,0.9047621616943553,0.5220957708707409,0.6248541942616418,0.601411077533113,0.6922756769562146,0.5143714393489373,0.6423650877782712,0.9035162977343084,0.8479908115432098,0.9052270215041672
Т4.2.6,0.5738167365718928,0.6390608972750933,0.5539902389718339,0.5539902389718339,0.5976103796475645,0.5740202608898136,0.553306377017965,0.5833443881599001,0.8385967590236106,0.6390608972750933,0.6390608972750933,0.6167727803551896,0.6999236111337519,0.8312606207977464,0.8339404496825052,0.8999935812751921,0.8798099531283993,0.8798099531283993,0.8908283638761716,0.9707165432618268,0.6451766947859012,0.5040471681945745,0.7106866009475676,0.9236687975433427,0.9007675934535406,0.9019837243094033,0.8875916311977577,0.5104695718913915,0.9152317039450295,0.9113807749132459,0.6508419665482078,0.8270905198820958,0.9416788503991242,0.8516399773358255,0.7195745772524776,0.5817315155384414,0.4328363130648048,0.5817315155384414,0.5817315155384414,0.5260710741946963,0.9155036585533765,0.8592080387474321,0.45469714854894516,0.8943099112223072,0.6510856588844904,0.8288672150982312,0.8858310383379883,0.8829888356613442,0.9796609848627634,0.8986167894412037,0.6088279379389745,0.27918651226643837,0.9431565500016037,0.4980855453394827,0.8378205525403485,0.5009272103306907,0.5641559615510131,0.6329300541669031,1.0,0.4565390824181421,0.8784767871433302,0.8982400759658964,0.8904239977733369,0.8670405236733918,0.5877425373117603,0.38816860722673907,0.4761940918899338,0.932189300876245,0.8751034169005525,0.5738167365718927,0.7159399971053867,0.9018916062313435,0.8590961059076891,0.837279719912738,0.8340855953163698,0.9162439602883219,0.4387007869263075,0.704731777358231,0.7158846313969492,0.4579952118581943
Т4.3.3,0.9264101997717876,0.7195597926631112,0.8162681160147655,0.8162681160147655,0.9179790943370698,0.9261048696356169,0.9109640351563898,0.9631106349862081,0.614873620219614,0.7195597926631112,0.7195597926631112,0.8928800553339847,0.8037980447253374,0.624647833019546,0.6182441956097587,0.6307858820807318,0.6366303343823354,0.6366303343823354,0.5344875831669389,0.4233606389428152,0.8156635715413897,0.87935361214612,0.4901894961074879,0.5282725350105352,0.6677796297194275,0.3652241068957262,0.5324712093038265,0.8070498403280775,0.5421198960486057,0.5721513633048056,0.8137697485673754,0.5072280683135066,0.5103814642325875,0.5995091895709431,0.6386465935557047,0.8613376044369285,0.7427804871768248,0.8613376044369285,0.8613376044369285,0.8173648251308293,0.5403989168518168,0.3496386761339459,0.8483089726530565,0.5761993911534237,0.81533923158523,0.5349935741927748,0.4814751730189708,0.4779758862692284,0.5420034967967923,0.5092273503373748,0.8634519971712428,0.781047659278116,0.5125942122912412,0.7165109451399282,0.5602942546381493,0.6737598948936987,0.6211240551855387,0.8703365368201925,0.4565390824181421,1.0,0.6462082405331419,0.5958843638007091,0.48103586750786026,0.5649926444039229,0.8304163358719625,0.6667970224999609,0.803959909593542,0.5887686160215837,0.4752222768390589,0.9264101997717876,0.7736095232079209,0.3575049691990781,0.5480592569026213,0.5419170953743064,0.6034278898938242,0.4226763478501599,0.7151312704314087,0.7943784317101795,0.7094469156093064,0.8514181203155277
Т4.5.1,0.759511928109332,0.582119103465298,0.5663048071077253,0.5663048071077253,0.6639568682409689,0.7596961260648836,0.7185875301086734,0.7203172437582028,0.9582865839743815,0.582119103465298,0.582119103465298,0.7170255167471843,0.7343811165754995,0.9830758191603722,0.9831894680545701,0.9968782618076266,0.9876240270290095,0.9876240270290095,0.9701067880901586,0.8585500922801936,0.7748999726695567,0.7050763881759272,0.8884140071347886,0.9782045993483354,0.9880644132416753,0.8925809284465939,0.9452558832743726,0.6714015191581926,0.9654617013778936,0.976832745608262,0.6762738293864572,0.9377157134253173,0.9635950979189226,0.9822243383378039,0.9228158508558229,0.7573913432196315,0.5740813189652484,0.7573913432196315,0.7573913432196315,0.6888665418989146,0.9648444349547187,0.8406824906221839,0.5540873182852581,0.986424380004228,0.6747871439147074,0.9273137201404889,0.9557417633568549,0.9513899700102132,0.9368798243057413,0.9693308524035423,0.7355036315713195,0.545288859102653,0.9645106923050824,0.581799477276211,0.8714945475800122,0.49142190860984464,0.4739408076677639,0.7331458827231299,0.8784767871433302,0.6462082405331419,1.0,0.9621333785114371,0.9083208877045944,0.9705466811295277,0.5891037971258469,0.591637795679608,0.5192113843226496,0.9473748020204488,0.9373054366109485,0.759511928109332,0.6271161503945384,0.9148513131389077,0.9506788892701706,0.9331307412584007,0.9381294558506811,0.8358428300336646,0.5389911309239371,0.6977385266744688,0.6025022144977576,0.7215232916331059
Т4.6.3,0.7060172703178644,0.5162067766386725,0.637609994101124,0.637609994101124,0.6058925556590585,0.7062765311548489,0.719570579552815,0.689043503874463,0.8828065659303521,0.5162067766386725,0.5162067766386725,0.7070701906215932,0.7575725640098837,0.9686862959107959,0.969598756045848,0.9632640516315791,0.9822697104244394,0.9822697104244394,0.906605626416691,0.8641848815606639,0.7499340743721225,0.7103870748536609,0.7893063201253008,0.961194536843012,0.9669530251367895,0.8482206924281804,0.9393077862309596,0.6232476728904875,0.9464779380196193,0.9478469212690257,0.7004254945717384,0.9544759913619287,0.9630752742051587,0.9688310464872807,0.916356992896485,0.7515559993963943,0.6048060974234307,0.7515559993963943,0.7515559993963943,0.6532841771660235,0.9458001839211174,0.8087801619309672,0.6069143179220194,0.9837473159204138,0.6971196489822965,0.9013838003252894,0.9407383206539076,0.9465221891788667,0.9478451200618804,0.957195092399318,0.691906046218031,0.4538386794656422,0.9631156502286451,0.5490784873451025,0.8288650623410153,0.4552855922927661,0.6180137415092767,0.7374784420199874,0.8982400759658964,0.5958843638007091,0.9621333785114371,1.0,0.8694039002738836,0.9747745690334239,0.6825120598434278,0.6389236743215189,0.5297585638272343,0.9335494002694436,0.9215535818193896,0.7060172703178644,0.6641684489889248,0.8978945847197937,0.8962003467339559,0.8656578149795262,0.9849525672915533,0.7867277143500926,0.5550044216074578,0.7047341803514117,0.5838245778480444,0.688306385816848
Т4.7.1,0.5747947010738474,0.6172374125389246,0.5481505879623427,0.5481505879623427,0.529016744537782,0.5750753447527742,0.5853396124033391,0.5389651231868088,0.9651584303983782,0.6172374125389246,0.6172374125389246,0.6055513698368045,0.6951398418258476,0.8527614747354848,0.8552001691562652,0.9309660536941229,0.9152227203341625,0.9152227203341625,0.9488775336947122,0.9545703272344639,0.6298194362714328,0.481731862670599,0.838801072950383,0.9328404004126033,0.9134708947076059,0.9445628907419915,0.8928702991539007,0.6506050056373948,0.9669431094000116,0.97306121009222,0.6896660935356765,0.8651362213771975,0.9333772245686877,0.9295570867613927,0.8588294900202699,0.5815644386988917,0.5097174663341792,0.5815644386988917,0.5815644386988917,0.6549785250652311,0.9676885536881032,0.9683953341408189,0.5340082109995372,0.9162704755207868,0.6911593374145225,0.9273907765696414,0.935031446200157,0.9156895424450748,0.9368586197105151,0.9041239046021433,0.6797313089140526,0.5352623092349919,0.9333103396576096,0.7098036586626353,0.9333001574416143,0.6691263632326301,0.4714706849845595,0.5640013595558229,0.8904239977733369,0.48103586750786026,0.9083208877045944,0.8694039002738836,1.0,0.8669073288295608,0.49217083161032865,0.41664924663762004,0.5965162141072473,0.9238435890351056,0.8922023641266075,0.5747947010738474,0.5825204346192615,0.8575316716137448,0.9845801246342732,0.9814237923885781,0.8483761006039731,0.9626765491029607,0.6427848725960814,0.7010765052306575,0.5971001248511091,0.5386671262843692
Т4.7.3,0.7116660567171822,0.44683731638253926,0.513632780728164,0.513632780728164,0.5534283376602588,0.7118971298537167,0.6591726191986673,0.6627049042069104,0.8903116102408616,0.44683731638253926,0.44683731638253926,0.6352765252334759,0.6977647786838977,0.9902061865298161,0.9908358897057008,0.9608443604396436,0.978051177756856,0.978051177756856,0.928531041183898,0.8368524162549216,0.7435860787550572,0.6875235633942572,0.8425138710657926,0.9774227862545121,0.9420885690458796,0.8780655366129166,0.9090499178243786,0.5689151642162121,0.9295441724200028,0.942828303034705,0.6165915075591759,0.9885842130873993,0.9745653633457746,0.9721886875246157,0.910401883432803,0.7341279018860932,0.5156070307176476,0.7341279018860932,0.7341279018860932,0.5979706861607087,0.9290802513735286,0.8039856954089476,0.5091321518861154,0.9861316438952951,0.6146659038153622,0.9448136118934236,0.9760598936755478,0.9832312144340075,0.9102582784989093,0.988292572404319,0.6417758284454433,0.4489701011768653,0.9740598760048327,0.524364059335241,0.847335431030148,0.39454719641454383,0.486066037517886,0.6871642414764314,0.8670405236733918,0.5649926444039229,0.9705466811295277,0.9747745690334239,0.8669073288295608,1.0,0.5716935648817701,0.6872738311018862,0.44685611234543626,0.940687552400853,0.9162751116003379,0.7116660567171822,0.5636791147040264,0.9431646670367864,0.9006809465902491,0.8708513880022634,0.9673265842971926,0.7680750458819223,0.49941388058785857,0.626754925548702,0.5062960647524851,0.6994140643183739
